D;Delta;env;chi;eng
2;0.15976069699755474;BP;1;-149.8724397740753
4;0.06834252437733943;BP;1;-147.37726423444838
16;4.559793626711978e-15;BP;1;-145.77055436452704
8;0.008403908339744508;BP;1;-145.82455899569226
32;4.559793626711978e-15;BP;1;-145.77055436452704
2;0.15976069699755474;CTM;2;-149.87018815707776
2;0.15976069699755474;CTM;4;-149.87031208589474
2;0.15976069699755474;CTM;8;-149.87031208589474
4;0.06834252437733943;CTM;2;-147.37821832411552
4;0.06834252437733943;CTM;4;-147.37902903518275
4;0.06834252437733943;CTM;8;-147.3789931307634
16;4.559793626711978e-15;CTM;2;-145.77079348874707
16;4.559793626711978e-15;CTM;4;-145.77067557022409
8;0.008403908339744508;CTM;2;-145.8246031342546
8;0.008403908339744508;CTM;4;-145.82501493078433
8;0.008403908339744508;CTM;8;-145.8248933152451
16;4.559793626711978e-15;CTM;8;-145.7706755702241
32;4.559793626711978e-15;CTM;2;-145.77079348874707
32;4.559793626711978e-15;CTM;4;-145.77067557022409
32;4.559793626711978e-15;CTM;8;-145.7706755702241
64;4.559793626711978e-15;BP;1;-145.77055436452704
