D;Delta;env;chi;eng
2;2.2803397817722857;BP;1;-0.4389406173825589
4;1.8243490980093438;BP;1;4.453013847392119
8;1.4022172305402656;BP;1;4.5831972771264935
16;0.9184959288015025;BP;1;3.4346464961824412
32;0.5046882755899013;BP;1;2.264257597344545
