D;Delta;env;chi;eng
2;0.31359069661543854;BP;1;-190.3911387480046
4;0.09574657316144122;BP;1;-190.18412749425417
8;0.06570728924440562;BP;1;-190.11367463855632
16;0.05077047229190267;BP;1;-190.0603926484947
32;0.038660764651150835;BP;1;-190.01489609437803
2;0.31359069661543854;CTM;2;-190.39122439632916
2;0.31359069661543854;MPS;2;-190.39283565969765
2;0.31359069661543854;CTM;4;-190.39122458908793
2;0.31359069661543854;MPS;4;-190.39280366198298
2;0.31359069661543854;CTM;8;-190.39122458908793
2;0.31359069661543854;MPS;8;-190.39280362062854
4;0.09574657316144122;CTM;2;-190.1843384839658
4;0.09574657316144122;MPS;2;-190.1899107162533
4;0.09574657316144122;MPS;4;-190.18991551880967
4;0.09574657316144122;CTM;4;-190.1843149440117
4;0.09574657316144122;MPS;8;-190.1914013183816
4;0.09574657316144122;CTM;8;-190.18431411160307
8;0.06570728924440562;MPS;2;-190.13361206160644
8;0.06570728924440562;CTM;2;-190.11312743235322
8;0.06570728924440562;MPS;4;-190.12633192196955
8;0.06570728924440562;CTM;4;-190.11268069181747
8;0.06570728924440562;MPS;8;-190.13089097179864
8;0.06570728924440562;CTM;8;-190.11262595663754
16;0.05077047229190267;MPS;2;-190.03869713790118
16;0.05077047229190267;MPS;4;-190.0521158453028
16;0.05077047229190267;CTM;2;-190.05843070563213
16;0.05077047229190267;CTM;4;-190.0583156564779
16;0.05077047229190267;MPS;8;-190.05937619497936
16;0.05077047229190267;CTM;8;-190.05747448410975
32;0.038660764651150835;MPS;2;-177.73381607826047
32;0.038660764651150835;CTM;2;-190.01568336462066
32;0.038660764651150835;MPS;4;-189.9231603802244
64;0.027061166461079162;BP;1;-189.971353040711
32;0.038660764651150835;CTM;4;-190.01460367383328
32;0.038660764651150835;MPS;8;-190.0034708591525
64;0.027061166461079162;BP;1;-189.971353040711
