D;Delta;env;chi;eng
2;0.1835799328060892;BP;1;-170.12015413603052
4;0.09504027256672644;BP;1;-168.98965788858067
8;0.03912479495974634;BP;1;-168.0894128240848
16;0.00774950393780391;BP;1;-167.7148849927324
32;0.0007259574882457398;BP;1;-167.68735184516316
2;0.1835799328060892;CTM;2;-170.11841563108368
2;0.1835799328060892;CTM;4;-170.11850280077374
2;0.1835799328060892;CTM;8;-170.11850280077374
4;0.09504027256672644;CTM;2;-168.98738511652593
4;0.09504027256672644;CTM;4;-168.98744330944282
4;0.09504027256672644;CTM;8;-168.9874339212182
8;0.03912479495974634;CTM;2;-168.087137509797
8;0.03912479495974634;CTM;4;-168.08758813926966
8;0.03912479495974634;CTM;8;-168.08744836109523
16;0.00774950393780391;CTM;2;-167.71351592304126
16;0.00774950393780391;CTM;4;-167.71398502164013
16;0.00774950393780391;CTM;8;-167.71364417974567
32;0.0007259574882457398;CTM;2;-167.68608873418148
32;0.0007259574882457398;CTM;4;-167.68624011815677
32;0.0007259574882457398;CTM;8;-167.68536251874315
