D;Delta;env;chi;eng
2;0.20203601677472877;BP;1;-216.18520444188164
4;0.10075979115239438;BP;1;-212.7975989097181
8;0.035203508162023;BP;1;-210.90341185013327
16;0.00527864961090713;BP;1;-210.3733057464299
32;0.0003055811482922746;BP;1;-210.35163355098007
2;0.20203601677472877;CTM;2;-216.18521022762334
2;0.20203601677472877;CTM;4;-216.18518713433562
2;0.20203601677472877;CTM;8;-216.18518713433562
4;0.10075979115239438;CTM;2;-212.79751757460758
4;0.10075979115239438;CTM;4;-212.79821416647312
4;0.10075979115239438;CTM;8;-212.79832608143153
8;0.035203508162023;CTM;2;-210.90342580768268
8;0.035203508162023;CTM;4;-210.90416013620722
8;0.035203508162023;CTM;8;-210.90409528935976
16;0.00527864961090713;CTM;2;-210.3733951234943
16;0.00527864961090713;CTM;4;-210.37318387144433
16;0.00527864961090713;CTM;8;-210.37305470985746
32;0.0003055811482922746;CTM;2;-210.35168272850396
32;0.0003055811482922746;CTM;4;-210.35149516523367
32;0.0003055811482922746;CTM;8;-210.35143338982928
64;1.2647691652608257e-14;BP;1;-210.35148475209579
32;0.0003055811482923248;BP;1;-210.35163355098155
