D;Delta;env;chi;eng
2;0.24568908148792032;BP;1;-220.91078125691428
4;0.12462052127263269;BP;1;-217.29233692337158
8;0.054397538832707794;BP;1;-215.28243896029375
16;0.012740943398292032;BP;1;-214.36560048085994
32;0.0015094983733154488;BP;1;-214.27230581309948
2;0.24568908148792032;CTM;2;-220.9110867388583
2;0.24568908148792032;CTM;4;-220.91107749848874
2;0.24568908148792032;CTM;8;-220.91107749848874
4;0.12462052127263269;CTM;2;-217.29326663350213
4;0.12462052127263269;CTM;4;-217.2937142589496
4;0.12462052127263269;CTM;8;-217.2936041499502
16;0.012740943398292032;CTM;2;-214.36517048988634
16;0.012740943398292032;CTM;4;-214.36516561170734
8;0.054397538832707794;CTM;2;-215.2824872684666
8;0.054397538832707794;CTM;4;-215.2826426079495
8;0.054397538832707794;CTM;8;-215.28265444329176
16;0.012740943398292032;CTM;8;-214.3651746660839
32;0.0015094983733154488;CTM;2;-214.27183990942507
32;0.0015094983733154488;CTM;4;-214.27178066393586
32;0.0015094983733154488;CTM;8;-214.27164614746306
64;7.491905353812168e-05;BP;1;-214.26993480793172
