D;Delta;env;chi;eng
2;0.15775311576747594;BP;1;-162.03880038971022
4;0.07850048224142049;BP;1;-160.59887692260173
8;0.025584760875585314;BP;1;-159.74625541154128
16;0.0031161314148758267;BP;1;-159.53280093357472
32;0.00014843748338386512;BP;1;-159.52720138856665
2;0.15775311576747594;CTM;2;-162.03860774149658
2;0.15775311576747594;CTM;4;-162.0386268327267
2;0.15775311576747594;CTM;8;-162.0386268327267
4;0.07850048224142049;CTM;2;-160.59882429654587
4;0.07850048224142049;CTM;4;-160.59867511383143
4;0.07850048224142049;CTM;8;-160.59868497080873
8;0.025584760875585314;CTM;2;-159.7463837882617
8;0.025584760875585314;CTM;4;-159.74628905054308
8;0.025584760875585314;CTM;8;-159.74631986920042
16;0.0031161314148758267;CTM;2;-159.53308713960848
16;0.0031161314148758267;CTM;4;-159.53300178627933
16;0.0031161314148758267;CTM;8;-159.5330013096505
32;0.00014843748338386512;CTM;2;-159.52751865458825
32;0.00014843748338386512;CTM;4;-159.5274033167275
32;0.00014843748338386512;CTM;8;-159.52744565467566
32;0.0001484374833839499;BP;1;-159.52720138856722
