D;Delta;env;chi;eng
4;0.04818795666843901;BP;1;-130.30868138450649
2;0.1652221657967387;BP;1;-135.23669821147558
8;1.825232175980462e-15;BP;1;-129.05176318246183
16;1.825232175980462e-15;BP;1;-129.05176318246183
32;1.825232175980462e-15;BP;1;-129.05176318246183
2;0.1652221657967387;CTM;2;-135.2368714466388
2;0.1652221657967387;CTM;4;-135.2367535728618
2;0.1652221657967387;CTM;8;-135.2367535728618
8;1.825232175980462e-15;CTM;2;-129.0344693002164
8;1.825232175980462e-15;CTM;4;-129.0344692888464
8;1.825232175980462e-15;CTM;8;-129.0344692888464
16;1.825232175980462e-15;CTM;2;-129.0344693002164
16;1.825232175980462e-15;CTM;4;-129.0344692888464
16;1.825232175980462e-15;CTM;8;-129.0344692888464
32;1.825232175980462e-15;CTM;2;-129.0344693002164
32;1.825232175980462e-15;CTM;4;-129.0344692888464
32;1.825232175980462e-15;CTM;8;-129.0344692888464
4;0.04818795666843901;CTM;2;-130.30859667748908
4;0.04818795666843901;CTM;4;-130.308546875321
4;0.04818795666843901;CTM;8;-130.30853048426525
