D;Delta;env;chi;eng
2;0.21130895230306326;BP;1;-209.3052987125689
4;0.10318587347024652;BP;1;-205.13011295984595
8;0.02788538719835304;BP;1;-202.3222640432183
16;0.0021891744538176717;BP;1;-201.87404032458937
32;8.74486958167827e-15;BP;1;-201.86827824924893
2;0.21130895230306326;CTM;2;-209.3053208976552
2;0.21130895230306326;CTM;8;-209.3053203741531
2;0.21130895230306326;CTM;4;-209.3053203741531
8;0.02788538719835304;CTM;2;-202.32177471233146
8;0.02788538719835304;CTM;4;-202.32174377456363
8;0.02788538719835304;CTM;8;-202.3217278165818
16;0.0021891744538176717;CTM;2;-201.87378555180481
16;0.0021891744538176717;CTM;4;-201.8735735771607
4;0.10318587347024652;CTM;2;-205.129517147138
4;0.10318587347024652;CTM;4;-205.12964761345953
4;0.10318587347024652;CTM;8;-205.12965032272652
16;0.0021891744538176717;CTM;8;-201.8736746333321
32;8.74486958167827e-15;CTM;2;-201.8680521000818
32;8.74486958167827e-15;CTM;4;-201.86789082313956
32;8.74486958167827e-15;CTM;8;-201.86784956510604
64;8.74486958167827e-15;BP;1;-201.86827824924893
32;8.755647265221278e-15;BP;1;-201.86827824925044
64;8.74486958167827e-15;BP;1;-201.86827824924893
