D;Delta;env;chi;eng
32;1.78315906468062e-15;BP;1;-132.39335277807785
16;1.78315906468062e-15;BP;1;-132.39335277807785
8;1.78315906468062e-15;BP;1;-132.39335277807785
4;0.03337803294088263;BP;1;-133.0523839257168
2;0.12987325357717752;BP;1;-135.2595245988398
32;1.78315906468062e-15;MPS;2;-132.39334180921333
32;1.78315906468062e-15;CTM;2;-132.38538555844838
32;1.78315906468062e-15;CTM;4;-132.38538555417927
32;1.78315906468062e-15;CTM;8;-132.38538555417927
16;1.78315906468062e-15;MPS;2;-132.39334180921333
16;1.78315906468062e-15;CTM;4;-132.38538555417927
32;1.78315906468062e-15;MPS;4;-132.393351337136
16;1.78315906468062e-15;CTM;8;-132.38538555417927
16;1.78315906468062e-15;CTM;2;-132.38538555844838
16;1.78315906468062e-15;MPS;4;-132.393351337136
8;1.78315906468062e-15;CTM;2;-132.38538555844838
8;1.78315906468062e-15;MPS;2;-132.39334180921333
4;0.03337803294088263;MPS;2;-133.0537852793214
8;1.78315906468062e-15;CTM;4;-132.38538555417927
8;1.78315906468062e-15;CTM;8;-132.38538555417927
4;0.03337803294088263;MPS;4;-133.0530831750387
8;1.78315906468062e-15;MPS;4;-132.393351337136
4;0.03337803294088263;MPS;8;-133.05292144574025
4;0.03337803294088263;CTM;2;-133.05257235035236
4;0.03337803294088263;CTM;4;-133.05257637926724
2;0.12987325357717752;MPS;2;-135.26042267243332
2;0.12987325357717752;MPS;4;-135.26101226393806
4;0.03337803294088263;CTM;8;-133.05262315643105
2;0.12987325357717752;MPS;8;-135.26101223377592
2;0.12987325357717752;CTM;2;-135.25939907548204
2;0.12987325357717752;CTM;4;-135.25976740277224
2;0.12987325357717752;CTM;8;-135.25976740277224
32;1.78315906468062e-15;MPS;8;-132.39332689280417
16;1.78315906468062e-15;MPS;8;-132.39332689280417
8;1.78315906468062e-15;MPS;8;-132.39332689280417
64;1.7059873357367535e-15;BP;1;-132.39335277807788
