D;Delta;env;chi;eng
2;0.18999900203389788;BP;1;-167.76401846697874
4;0.095972812727616;BP;1;-166.24602200231118
8;0.03874314691806116;BP;1;-165.33049724698247
16;0.008504601876751167;BP;1;-164.97046607817552
32;0.0008815808813632303;BP;1;-164.93948419804607
2;0.18999900203389788;CTM;2;-167.76402075849396
2;0.18999900203389788;CTM;4;-167.7640367728399
2;0.18999900203389788;CTM;8;-167.7640367728399
32;0.0008815808813632303;CTM;2;-164.9397841394377
8;0.03874314691806116;CTM;2;-165.33062398062884
8;0.03874314691806116;CTM;4;-165.3301223795932
8;0.03874314691806116;CTM;8;-165.33015575441564
4;0.095972812727616;CTM;2;-166.2460892095316
4;0.095972812727616;CTM;4;-166.24563093980458
4;0.095972812727616;CTM;8;-166.2456375865003
16;0.008504601876751167;CTM;2;-164.97079145112767
16;0.008504601876751167;CTM;4;-164.9699976039846
16;0.008504601876751167;CTM;8;-164.96999912534702
32;0.0008815808813632303;CTM;4;-164.93902243434405
32;0.0008815808813632303;CTM;8;-164.93897687680203
