D;Delta;env;chi;eng
2;0.5326541725347692;BP;1;-223.939273318966
4;0.31103207514391906;BP;1;-218.78462464192935
8;0.19137746690429114;BP;1;-215.49371023645398
16;0.11093891532255783;BP;1;-213.61684876942672
32;0.05467375677834201;BP;1;-212.55748484100565
64;0.022882111793767753;BP;1;-212.14278918499875
4;0.31103207514391906;CTM;2;-218.78578427011303
4;0.31103207514391906;CTM;4;-218.78550543155808
4;0.31103207514391906;CTM;8;-218.78562164574913
8;0.19137746690429114;CTM;2;-215.49489526913962
8;0.19137746690429114;CTM;4;-215.49595976378495
8;0.19137746690429114;CTM;8;-215.4978480861076
16;0.11093891532255783;CTM;2;-213.61742978979882
16;0.11093891532255783;CTM;2;-213.61742978979882
16;0.11093891532255783;CTM;4;-213.61835641675236
16;0.11093891532255783;CTM;4;-213.61835641675236
32;0.05467375677834201;CTM;2;-212.55933373767812
32;0.05467375677834201;CTM;2;-212.55933373767812
16;0.11093891532255783;CTM;8;-213.62099067853913
16;0.11093891532255783;CTM;8;-213.62099067853913
32;0.05467375677834201;CTM;4;-212.5609298190686
32;0.05467375677834201;CTM;4;-212.5609298190686
