D;Delta;env;chi;eng
2;0.4234401464535835;BP;1;-166.4138655456292
2;0.4234401464535835;MPS;2;-166.46388228781314
2;0.4234401464535835;CTM;2;-166.4132654070153
2;0.4234401464535835;MPS;4;-166.46338260454309
2;0.4234401464535835;MPS;8;-166.46338079753733
2;0.4234401464535835;CTM;4;-166.41331157563357
2;0.4234401464535835;CTM;8;-166.41331157563357
4;0.20824332994893324;BP;1;-162.77555154318387
4;0.20824332994893324;CTM;2;-162.774735776047
4;0.20824332994893324;MPS;2;-162.82065581826228
4;0.20824332994893324;CTM;4;-162.7713713584535
4;0.20824332994893324;MPS;4;-162.81851685896535
4;0.20824332994893324;CTM;8;-162.77304118248733
4;0.20824332994893324;MPS;8;-162.82195606391622
8;0.10293802994434335;BP;1;-160.45107904091032
8;0.10293802994434335;CTM;2;-160.45023540315748
8;0.10293802994434335;MPS;2;-160.48526526617795
8;0.10293802994434335;MPS;4;-160.4860052909954
8;0.10293802994434335;CTM;4;-160.4494693192496
8;0.10293802994434335;MPS;8;-160.49295440213174
8;0.10293802994434335;CTM;8;-160.44977350369663
16;0.041938038856952395;BP;1;-159.27075619553446
16;0.041938038856952395;MPS;2;-159.3042649216992
16;0.041938038856952395;CTM;2;-159.27146615585033
16;0.041938038856952395;MPS;4;-159.30679488773342
16;0.041938038856952395;CTM;4;-159.27083283566463
32;0.011220353318579603;BP;1;-158.89852266517693
16;0.041938038856952395;MPS;8;-159.30933937547192
32;0.011220353318579603;MPS;2;-158.93295359225252
16;0.041938038856952395;CTM;8;-159.27108597616638
32;0.011220353318579603;CTM;2;-158.89824956108257
32;0.011220353318579603;MPS;4;-158.93407379362785
32;0.011220353318579603;CTM;4;-158.89848946445608
32;0.011220353318579603;MPS;8;-158.9393836270368
32;0.011220353318579603;CTM;8;-158.89935898226065
64;0.0018252390231012661;BP;1;-158.8514818294253
