D;Delta;env;chi;eng
2;0.4082327097877073;BP;1;-182.73366885652547
4;0.24523387355005186;BP;1;-180.81340238074424
8;0.16844591381192522;BP;1;-179.4856932834473
16;0.10652674241859031;BP;1;-178.27352415529867
32;0.05581988481676318;BP;1;-177.33760906053695
2;0.4082327097877073;CTM;2;-182.73154312102795
2;0.4082327097877073;MPS;2;-182.72992984028255
2;0.4082327097877073;CTM;4;-182.731122332076
2;0.4082327097877073;MPS;4;-182.73012325692645
2;0.4082327097877073;CTM;8;-182.731122332076
2;0.4082327097877073;MPS;8;-182.73012280320168
4;0.24523387355005186;CTM;2;-180.81795505430458
4;0.24523387355005186;MPS;2;-180.82337775429394
4;0.24523387355005186;CTM;4;-180.82061340929835
4;0.24523387355005186;MPS;4;-180.8168226905988
4;0.24523387355005186;CTM;8;-180.82032579269335
4;0.24523387355005186;MPS;8;-180.81880078801834
8;0.16844591381192522;MPS;2;-179.49605734438134
8;0.16844591381192522;CTM;2;-179.46794733248288
8;0.16844591381192522;MPS;4;-179.48910062982068
8;0.16844591381192522;CTM;4;-179.48395673382475
8;0.16844591381192522;MPS;8;-179.47770476226128
8;0.16844591381192522;CTM;8;-179.47993100284376
16;0.10652674241859031;CTM;2;-178.25185440280663
16;0.10652674241859031;MPS;2;-178.29365179233224
16;0.10652674241859031;CTM;4;-178.2730858961426
16;0.10652674241859031;MPS;4;-178.27596202302968
16;0.10652674241859031;MPS;8;-178.27376829191832
16;0.10652674241859031;CTM;8;-178.27595485412593
32;0.05581988481676318;MPS;2;-177.3687981273223
32;0.05581988481676318;CTM;2;-177.31711694721776
32;0.05581988481676318;MPS;4;-177.3435302455667
32;0.05581988481676318;CTM;4;-177.3324506575249
32;0.05581988481676318;MPS;8;-177.34580420102736
32;0.05581988481676318;CTM;8;-177.3364111258935
64;0.023167821035766527;BP;1;-176.88623489359588
64;0.023167821035766527;BP;1;-176.88623489359588
