D;Delta;env;chi;eng
2;0.22210813743988778;BP;1;-222.25661255104117
4;0.11991505283577861;BP;1;-219.4914564713937
8;0.05190372012408395;BP;1;-217.55119171248765
16;0.011743795695127957;BP;1;-216.6956481838152
32;0.0013442584368092258;BP;1;-216.61678235592683
2;0.22210813743988778;CTM;2;-222.25686444217845
2;0.22210813743988778;CTM;4;-222.2568686287369
2;0.22210813743988778;CTM;8;-222.2568686287369
4;0.11991505283577861;CTM;2;-219.4919811496636
4;0.11991505283577861;CTM;4;-219.4919773021691
4;0.11991505283577861;CTM;8;-219.49202237536335
8;0.05190372012408395;CTM;2;-217.55179002780346
8;0.05190372012408395;CTM;4;-217.5518442394969
8;0.05190372012408395;CTM;8;-217.55199795634095
16;0.011743795695127957;CTM;2;-216.6956021304071
16;0.011743795695127957;CTM;4;-216.69593148480214
16;0.011743795695127957;CTM;8;-216.69593507617887
32;0.0013442584368092258;CTM;2;-216.61666017029376
32;0.0013442584368092258;CTM;4;-216.61687074753868
32;0.0013442584368092258;CTM;8;-216.61680881374605
32;0.0013442584368092082;BP;1;-216.61678235592754
