D;Delta;env;chi;eng
2;0.19002461551461533;BP;1;-168.4093166042927
4;0.09671665159162858;BP;1;-167.26509568288296
8;0.039988358141980276;BP;1;-166.35518225732562
16;0.008144800527204853;BP;1;-165.9841803048224
32;0.0007713432246562073;BP;1;-165.95676659252896
2;0.19002461551461533;CTM;2;-168.4087838261376
2;0.19002461551461533;CTM;4;-168.4087942050004
2;0.19002461551461533;CTM;8;-168.4087942050004
4;0.09671665159162858;CTM;2;-167.26474639582497
4;0.09671665159162858;CTM;4;-167.26426472892004
4;0.09671665159162858;CTM;8;-167.2642374782052
8;0.039988358141980276;CTM;2;-166.35498540683952
8;0.039988358141980276;CTM;4;-166.35492474666546
8;0.039988358141980276;CTM;8;-166.35480061009693
16;0.008144800527204853;CTM;2;-165.98444720134185
16;0.008144800527204853;CTM;4;-165.98390884064398
16;0.008144800527204853;CTM;8;-165.98389745813654
32;0.0007713432246562073;CTM;2;-165.957121446224
32;0.0007713432246562073;CTM;4;-165.95664060050777
32;0.0007713432246562073;CTM;8;-165.95647413192978
