D;Delta;env;chi;eng
2;0.47498182733068045;BP;1;-228.9187502823116
4;0.2583597155613354;BP;1;-226.00424737339355
8;0.1571391033045793;BP;1;-224.18843317157163
16;0.09444758619663036;BP;1;-223.13321638050945
32;0.04989718765914202;BP;1;-222.55685775422563
64;0.02299529202700383;BP;1;-222.3103287926474
4;0.2583597155613354;CTM;2;-226.00418824311848
4;0.2583597155613354;CTM;4;-226.00528528360692
4;0.2583597155613354;CTM;8;-226.0051307795853
8;0.1571391033045793;CTM;2;-224.18774539442217
8;0.1571391033045793;CTM;4;-224.18811639226936
8;0.1571391033045793;CTM;8;-224.18791246248816
8;0.1571391033045793;CTM;8;-224.18791246248816
16;0.09444758619663036;CTM;2;-223.13404966992042
16;0.09444758619663036;CTM;4;-223.13450014959116
16;0.09444758619663036;CTM;4;-223.13450014959116
16;0.09444758619663036;CTM;8;-223.1350678209393
16;0.09444758619663036;CTM;8;-223.1350678209393
32;0.04989718765914202;CTM;2;-222.55763586532345
32;0.04989718765914202;CTM;2;-222.55763586532345
32;0.04989718765914221;BP;1;-222.5568577542256
