D;Delta;env;chi;eng
2;0.20699945578749068;BP;1;-164.07476736310042
4;0.11122035517165109;BP;1;-161.94760527886038
8;0.040079213224809646;BP;1;-160.31070233660898
16;0.006346933892074913;BP;1;-159.83480960846813
32;0.0003926672181138908;BP;1;-159.81296417353488
2;0.20699945578749068;CTM;2;-164.07443536993316
2;0.20699945578749068;CTM;4;-164.07445969570838
2;0.20699945578749068;CTM;8;-164.07445969570838
4;0.11122035517165109;CTM;2;-161.9475143014849
4;0.11122035517165109;CTM;4;-161.94711279579624
4;0.11122035517165109;CTM;8;-161.9469879305376
8;0.040079213224809646;CTM;2;-160.31096824338798
8;0.040079213224809646;CTM;4;-160.31094071236112
8;0.040079213224809646;CTM;8;-160.3108314214453
16;0.006346933892074913;CTM;2;-159.83527137115902
16;0.006346933892074913;CTM;4;-159.83514225949622
16;0.006346933892074913;CTM;8;-159.83492123406728
32;0.0003926672181138908;CTM;2;-159.81364052364586
32;0.0003926672181138908;CTM;4;-159.8131415370572
32;0.0003926672181138908;CTM;8;-159.81303613534737
32;0.00039266721811388196;BP;1;-159.81296417353533
64;1.1990287676881238e-14;BP;1;-159.81279210619067
