D;Delta;env;chi;eng
4;0.07218644859321387;BP;1;-190.2129752064311
2;0.1741457098467552;BP;1;-194.27454247404665
8;0.00961337308772366;BP;1;-188.05977221995371
16;5.028697972453761e-15;BP;1;-187.97581425129073
32;5.028697972453761e-15;BP;1;-187.97581425129073
4;0.07218644859321387;CTM;2;-190.21288679620633
4;0.07218644859321387;CTM;4;-190.21269788779543
4;0.07218644859321387;CTM;8;-190.21272738746438
2;0.1741457098467552;CTM;2;-194.27451475516523
2;0.1741457098467552;CTM;4;-194.27496568685277
2;0.1741457098467552;CTM;8;-194.27496568685277
8;0.00961337308772366;CTM;2;-188.05985507957962
8;0.00961337308772366;CTM;4;-188.05973508500847
8;0.00961337308772366;CTM;8;-188.05977761019807
16;5.028697972453761e-15;CTM;2;-187.97593862207944
16;5.028697972453761e-15;CTM;4;-187.97585877885103
16;5.028697972453761e-15;CTM;8;-187.975858778851
32;5.028697972453761e-15;CTM;2;-187.97593862207944
32;5.028697972453761e-15;CTM;4;-187.97585877885103
32;5.028697972453761e-15;CTM;8;-187.975858778851
64;5.028697972453761e-15;BP;1;-187.97581425129073
32;5.048022391980613e-15;BP;1;-187.97581425129087
