D;Delta;env;chi;eng
2;3.332776631190351e-16;BP;1;-105.07510770320854
4;3.332776631190351e-16;BP;1;-105.07510770320854
8;3.332776631190351e-16;BP;1;-105.07510770320854
16;3.332776631190351e-16;BP;1;-105.07510770320854
32;3.332776631190351e-16;BP;1;-105.07510770320854
2;3.332776631190351e-16;CTM;2;-105.07510770320852
2;3.332776631190351e-16;CTM;4;-105.07510770320852
2;3.332776631190351e-16;CTM;8;-105.07510770320852
4;3.332776631190351e-16;CTM;2;-105.07510770320852
4;3.332776631190351e-16;CTM;4;-105.07510770320852
4;3.332776631190351e-16;CTM;8;-105.07510770320852
8;3.332776631190351e-16;CTM;2;-105.07510770320852
8;3.332776631190351e-16;CTM;4;-105.07510770320852
8;3.332776631190351e-16;CTM;8;-105.07510770320852
16;3.332776631190351e-16;CTM;2;-105.07510770320852
16;3.332776631190351e-16;CTM;4;-105.07510770320852
16;3.332776631190351e-16;CTM;8;-105.07510770320852
32;3.332776631190351e-16;CTM;2;-105.07510770320852
32;3.332776631190351e-16;CTM;4;-105.07510770320852
32;3.332776631190351e-16;CTM;8;-105.07510770320852
