D;Delta;env;chi;eng
2;0.1821158849624854;BP;1;-166.37237366510732
4;0.09174307562202438;BP;1;-164.68345098854235
8;0.031247491180813075;BP;1;-163.5203885365819
16;0.004588570472134186;BP;1;-163.1947608126272
32;0.0002500507779270836;BP;1;-163.18122938565685
2;0.1821158849624854;CTM;2;-166.3709269607505
2;0.1821158849624854;CTM;4;-166.370897002679
2;0.1821158849624854;CTM;8;-166.370897002679
4;0.09174307562202438;CTM;2;-164.6815143526171
4;0.09174307562202438;CTM;4;-164.681608511668
4;0.09174307562202438;CTM;8;-164.6816008341933
8;0.031247491180813075;CTM;2;-163.51742891822707
8;0.031247491180813075;CTM;4;-163.51775047168002
8;0.031247491180813075;CTM;8;-163.5176802763544
16;0.004588570472134186;CTM;2;-163.19303638061254
16;0.004588570472134186;CTM;4;-163.19269184963832
16;0.004588570472134186;CTM;8;-163.1918997792233
32;0.0002500507779270836;CTM;2;-163.17961028415777
32;0.0002500507779270836;CTM;4;-163.17920463765145
32;0.0002500507779270836;CTM;8;-163.17863666672318
