D;Delta;env;chi;eng
2;0.17944901576488656;BP;1;-168.03844200084941
4;0.08761157789898037;BP;1;-166.78923363525809
8;0.03571616544591114;BP;1;-166.00800282345546
16;0.007105042668251782;BP;1;-165.7022646172889
32;0.0006747105088598222;BP;1;-165.68102483365027
2;0.17944901576488656;CTM;2;-168.0380288091372
2;0.17944901576488656;CTM;4;-168.0380338982142
2;0.17944901576488656;CTM;8;-168.0380338982142
8;0.03571616544591114;CTM;2;-166.0079737176312
8;0.03571616544591114;CTM;4;-166.00789391839268
8;0.03571616544591114;CTM;8;-166.00787319543122
4;0.08761157789898037;CTM;2;-166.789338572683
4;0.08761157789898037;CTM;4;-166.7887714506716
4;0.08761157789898037;CTM;8;-166.78877306798125
16;0.007105042668251782;CTM;2;-165.7026180063311
16;0.007105042668251782;CTM;4;-165.70214719194456
16;0.007105042668251782;CTM;8;-165.70212424136895
32;0.0006747105088598222;CTM;2;-165.68143195989674
32;0.0006747105088598222;CTM;4;-165.68105806759266
32;0.0006747105088598222;CTM;8;-165.68088631305784
64;2.4690958507133418e-05;BP;1;-165.68067441672721
