D;Delta;env;chi;eng
2;0.10384413712129521;BP;1;-118.94785481827033
4;9.601088344769741e-16;BP;1;-115.17853016789624
8;9.601088344769741e-16;BP;1;-115.17853016789624
16;9.601088344769741e-16;BP;1;-115.17853016789624
32;9.601088344769741e-16;BP;1;-115.17853016789624
2;0.10384413712129521;CTM;2;-118.94771659522813
2;0.10384413712129521;CTM;4;-118.94778815889326
2;0.10384413712129521;CTM;8;-118.94778815889326
4;9.601088344769741e-16;CTM;2;-115.11202661695583
4;9.601088344769741e-16;CTM;4;-115.11202661695583
4;9.601088344769741e-16;CTM;8;-115.11202661695583
8;9.601088344769741e-16;CTM;2;-115.11202661695583
8;9.601088344769741e-16;CTM;4;-115.11202661695583
8;9.601088344769741e-16;CTM;8;-115.11202661695583
16;9.601088344769741e-16;CTM;2;-115.11202661695583
16;9.601088344769741e-16;CTM;4;-115.11202661695583
16;9.601088344769741e-16;CTM;8;-115.11202661695583
32;9.601088344769741e-16;CTM;2;-115.11202661695583
32;9.601088344769741e-16;CTM;4;-115.11202661695583
32;9.601088344769741e-16;CTM;8;-115.11202661695583
64;9.601088344769741e-16;BP;1;-115.17853016789624
