D;Delta;env;chi;eng
2;0.13781588571585987;BP;1;-175.560305422755
4;0.03879862366166023;BP;1;-171.85998248900097
32;1.5065519197760006e-15;BP;1;-170.76632244130892
8;1.5065519197760006e-15;BP;1;-170.76632244130892
16;1.5065519197760006e-15;BP;1;-170.76632244130892
2;0.13781588571585987;CTM;2;-175.5603886687027
2;0.13781588571585987;CTM;4;-175.5603581369372
2;0.13781588571585987;CTM;8;-175.5603581369372
4;0.03879862366166023;CTM;2;-171.86004919702285
4;0.03879862366166023;CTM;4;-171.86009794588475
4;0.03879862366166023;CTM;8;-171.86008469279986
8;1.5065519197760006e-15;CTM;2;-170.75522822807147
8;1.5065519197760006e-15;CTM;4;-170.75522822929244
8;1.5065519197760006e-15;CTM;8;-170.75522822929244
16;1.5065519197760006e-15;CTM;2;-170.75522822807147
16;1.5065519197760006e-15;CTM;4;-170.75522822929244
16;1.5065519197760006e-15;CTM;8;-170.75522822929244
32;1.5065519197760006e-15;CTM;4;-170.75522822929244
32;1.5065519197760006e-15;CTM;2;-170.75522822807147
32;1.5065519197760006e-15;CTM;8;-170.75522822929244
64;1.5065519197760006e-15;BP;1;-170.76632244130892
