D;Delta;env;chi;eng
2;0.11985832480927536;BP;1;-117.43375197337524
4;9.422770133162884e-16;BP;1;-111.71516417140727
8;9.422770133162884e-16;BP;1;-111.71516417140727
16;9.422770133162884e-16;BP;1;-111.71516417140727
32;9.422770133162884e-16;BP;1;-111.71516417140727
2;0.11985832480927536;CTM;2;-117.43376290359697
2;0.11985832480927536;CTM;4;-117.43367714138039
2;0.11985832480927536;CTM;8;-117.43367714138039
4;9.422770133162884e-16;CTM;2;-111.64850853049334
4;9.422770133162884e-16;CTM;4;-111.64850853049334
4;9.422770133162884e-16;CTM;8;-111.64850853049334
8;9.422770133162884e-16;CTM;2;-111.64850853049334
8;9.422770133162884e-16;CTM;4;-111.64850853049334
8;9.422770133162884e-16;CTM;8;-111.64850853049334
16;9.422770133162884e-16;CTM;2;-111.64850853049334
16;9.422770133162884e-16;CTM;4;-111.64850853049334
16;9.422770133162884e-16;CTM;8;-111.64850853049334
32;9.422770133162884e-16;CTM;2;-111.64850853049334
32;9.422770133162884e-16;CTM;4;-111.64850853049334
32;9.422770133162884e-16;CTM;8;-111.64850853049334
32;9.422532058068419e-16;BP;1;-111.71516417140732
64;9.422770133162884e-16;BP;1;-111.71516417140727
