D;Delta;env;chi;eng
2;0.19431627482606528;BP;1;-221.82649072662034
4;0.09637501870913529;BP;1;-219.72916026931463
8;0.03943198705382435;BP;1;-218.42850435564694
16;0.008440645446655288;BP;1;-217.90808571304
32;0.0008624988441189101;BP;1;-217.8642615329765
2;0.19431627482606528;CTM;2;-221.8267203561555
2;0.19431627482606528;CTM;4;-221.82671047573083
2;0.19431627482606528;CTM;8;-221.82671047573083
8;0.03943198705382435;CTM;2;-218.4290873969159
8;0.03943198705382435;CTM;4;-218.42913062098313
8;0.03943198705382435;CTM;8;-218.42896197729857
16;0.008440645446655288;CTM;2;-217.90801153503438
16;0.008440645446655288;CTM;4;-217.9083188125495
4;0.09637501870913529;CTM;2;-219.7295918023355
4;0.09637501870913529;CTM;4;-219.72955930763328
4;0.09637501870913529;CTM;8;-219.72954060642783
16;0.008440645446655288;CTM;8;-217.90827560914377
32;0.0008624988441189101;CTM;2;-217.86416746213322
32;0.0008624988441189101;CTM;4;-217.86429249625002
32;0.0008624988441189101;CTM;8;-217.86435017721297
64;3.633486857381103e-05;BP;1;-217.86343929177318
