D;Delta;env;chi;eng
2;0.20274528231614747;BP;1;-166.9543792382769
4;0.10994482790302894;BP;1;-164.87996974034618
8;0.03941808680310828;BP;1;-163.19710054323076
16;0.006049236432540744;BP;1;-162.70132294585474
32;0.0003722380887582474;BP;1;-162.67884742872664
2;0.20274528231614747;CTM;2;-166.95283694744174
2;0.20274528231614747;CTM;4;-166.95277513376396
2;0.20274528231614747;CTM;8;-166.95277513376396
4;0.10994482790302894;CTM;2;-164.87833764308328
4;0.10994482790302894;CTM;4;-164.87859968929436
4;0.10994482790302894;CTM;8;-164.8785839034505
8;0.03941808680310828;CTM;2;-163.1941248696524
8;0.03941808680310828;CTM;4;-163.19462291217394
8;0.03941808680310828;CTM;8;-163.19457871602623
16;0.006049236432540744;CTM;2;-162.69971189876125
16;0.006049236432540744;CTM;4;-162.69919613263133
16;0.006049236432540744;CTM;8;-162.6986964555679
32;0.0003722380887582474;CTM;2;-162.6772718825775
32;0.0003722380887582474;CTM;4;-162.67687831742225
32;0.0003722380887582474;CTM;8;-162.67663008008182
32;0.00037223808875821014;BP;1;-162.6788474287271
64;1.1787920593125375e-14;BP;1;-162.67867169926242
