D;Delta;env;chi;eng
2;3.037228986931765e-16;BP;1;-82.4062115502408
4;3.037228986931765e-16;BP;1;-82.4062115502408
8;3.037228986931765e-16;BP;1;-82.4062115502408
16;3.037228986931765e-16;BP;1;-82.4062115502408
32;3.037228986931765e-16;BP;1;-82.4062115502408
2;3.037228986931765e-16;CTM;2;-82.4062115502408
2;3.037228986931765e-16;CTM;4;-82.4062115502408
2;3.037228986931765e-16;CTM;8;-82.4062115502408
4;3.037228986931765e-16;CTM;2;-82.4062115502408
4;3.037228986931765e-16;CTM;4;-82.4062115502408
4;3.037228986931765e-16;CTM;8;-82.4062115502408
8;3.037228986931765e-16;CTM;2;-82.4062115502408
8;3.037228986931765e-16;CTM;4;-82.4062115502408
8;3.037228986931765e-16;CTM;8;-82.4062115502408
16;3.037228986931765e-16;CTM;2;-82.4062115502408
16;3.037228986931765e-16;CTM;4;-82.4062115502408
16;3.037228986931765e-16;CTM;8;-82.4062115502408
32;3.037228986931765e-16;CTM;2;-82.4062115502408
32;3.037228986931765e-16;CTM;4;-82.4062115502408
32;3.037228986931765e-16;CTM;8;-82.4062115502408
