D;Delta;env;chi;eng
2;0.10244426341440813;BP;1;-119.25689522383078
4;8.900679866685547e-16;BP;1;-115.12634233655243
8;8.900679866685547e-16;BP;1;-115.12634233655243
16;8.900679866685547e-16;BP;1;-115.12634233655243
32;8.900679866685547e-16;BP;1;-115.12634233655243
2;0.10244426341440813;CTM;2;-119.25690599395729
2;0.10244426341440813;CTM;4;-119.25683630798255
2;0.10244426341440813;CTM;8;-119.25683630798255
4;8.900679866685547e-16;CTM;2;-115.06137050286932
4;8.900679866685547e-16;CTM;4;-115.06137050286932
4;8.900679866685547e-16;CTM;8;-115.06137050286932
8;8.900679866685547e-16;CTM;2;-115.06137050286932
8;8.900679866685547e-16;CTM;4;-115.06137050286932
8;8.900679866685547e-16;CTM;8;-115.06137050286932
16;8.900679866685547e-16;CTM;2;-115.06137050286932
16;8.900679866685547e-16;CTM;4;-115.06137050286932
16;8.900679866685547e-16;CTM;8;-115.06137050286932
32;8.900679866685547e-16;CTM;2;-115.06137050286932
32;8.900679866685547e-16;CTM;4;-115.06137050286932
32;8.900679866685547e-16;CTM;8;-115.06137050286932
64;8.900679866685547e-16;BP;1;-115.12634233655243
32;8.724334990866411e-16;BP;1;-115.12634233655238
64;8.900679866685547e-16;BP;1;-115.12634233655243
