D;Delta;env;chi;eng
2;0.1888047198827042;BP;1;-195.3810763168946
4;0.07685011621948576;BP;1;-190.9117029736375
8;0.011011459239303653;BP;1;-188.46529018970242
16;5.694892742820722e-15;BP;1;-188.3536208040223
32;5.694892742820722e-15;BP;1;-188.3536208040223
2;0.1888047198827042;CTM;2;-195.38176963787723
2;0.1888047198827042;CTM;4;-195.38198130552905
2;0.1888047198827042;CTM;8;-195.38198130552905
4;0.07685011621948576;CTM;2;-190.91160848780285
4;0.07685011621948576;CTM;4;-190.91156021776402
4;0.07685011621948576;CTM;8;-190.91150871159317
8;0.011011459239303653;CTM;2;-188.465312248047
8;0.011011459239303653;CTM;4;-188.46531620027886
8;0.011011459239303653;CTM;8;-188.4653696124626
16;5.694892742820722e-15;CTM;2;-188.35403156003122
16;5.694892742820722e-15;CTM;4;-188.3537943092541
16;5.694892742820722e-15;CTM;8;-188.35379430925417
32;5.694892742820722e-15;CTM;2;-188.35403156003122
32;5.694892742820722e-15;CTM;4;-188.3537943092541
32;5.694892742820722e-15;CTM;8;-188.35379430925417
64;5.694892742820722e-15;BP;1;-188.3536208040223
