D;Delta;env;chi;eng
2;0.18838570206501443;BP;1;-168.61975670522128
4;0.09044109760578609;BP;1;-166.10590705781075
8;0.03704287753355477;BP;1;-165.26148227962491
16;0.007736104279158546;BP;1;-164.9051553391492
32;0.0008134495473384475;BP;1;-164.8762980512539
2;0.18838570206501443;CTM;2;-168.6164668319443
2;0.18838570206501443;CTM;4;-168.61657125410798
2;0.18838570206501443;CTM;8;-168.61657125410798
4;0.09044109760578609;CTM;2;-166.1037734934049
4;0.09044109760578609;CTM;4;-166.10373729958047
4;0.09044109760578609;CTM;8;-166.10371522563696
8;0.03704287753355477;CTM;2;-165.25887034740109
8;0.03704287753355477;CTM;4;-165.25921735043337
8;0.03704287753355477;CTM;8;-165.25925759638514
16;0.007736104279158546;CTM;2;-164.90366544544563
16;0.007736104279158546;CTM;4;-164.90422128392527
16;0.007736104279158546;CTM;8;-164.90402266801667
32;0.0008134495473384475;CTM;2;-164.87492536588968
32;0.0008134495473384475;CTM;4;-164.8753081928717
32;0.0008134495473384475;CTM;8;-164.87489995020422
32;0.0008134495473383598;BP;1;-164.87629805125408
