D;Delta;env;chi;eng
2;3.013213911569622e-16;BP;1;-104.7932274120145
4;3.013213911569622e-16;BP;1;-104.7932274120145
8;3.013213911569622e-16;BP;1;-104.7932274120145
16;3.013213911569622e-16;BP;1;-104.7932274120145
32;3.013213911569622e-16;BP;1;-104.7932274120145
2;3.013213911569622e-16;CTM;2;-104.7932274120145
2;3.013213911569622e-16;CTM;4;-104.7932274120145
2;3.013213911569622e-16;CTM;8;-104.7932274120145
4;3.013213911569622e-16;CTM;2;-104.7932274120145
4;3.013213911569622e-16;CTM;4;-104.7932274120145
4;3.013213911569622e-16;CTM;8;-104.7932274120145
8;3.013213911569622e-16;CTM;2;-104.7932274120145
8;3.013213911569622e-16;CTM;4;-104.7932274120145
8;3.013213911569622e-16;CTM;8;-104.7932274120145
16;3.013213911569622e-16;CTM;2;-104.7932274120145
16;3.013213911569622e-16;CTM;4;-104.7932274120145
16;3.013213911569622e-16;CTM;8;-104.7932274120145
32;3.013213911569622e-16;CTM;2;-104.7932274120145
32;3.013213911569622e-16;CTM;4;-104.7932274120145
32;3.013213911569622e-16;CTM;8;-104.7932274120145
32;3.0768181522948183e-16;BP;1;-104.7932274120145
64;3.013213911569622e-16;BP;1;-104.7932274120145
