D;Delta;env;chi;eng
2;0.22166228741427252;BP;1;-216.0770898390372
4;0.11610684999966633;BP;1;-212.35804732556065
8;0.04253779937526969;BP;1;-209.9382224303785
16;0.006324644593964484;BP;1;-209.19427071085295
32;0.00037594542295840927;BP;1;-209.16443797278728
2;0.22166228741427252;CTM;2;-216.07719317989566
2;0.22166228741427252;CTM;4;-216.077236823919
2;0.22166228741427252;CTM;8;-216.077236823919
4;0.11610684999966633;CTM;2;-212.35780458748013
4;0.11610684999966633;CTM;4;-212.35832387972272
4;0.11610684999966633;CTM;8;-212.35839210300483
8;0.04253779937526969;CTM;2;-209.938042752618
8;0.04253779937526969;CTM;4;-209.93793529108444
8;0.04253779937526969;CTM;8;-209.93824848979895
16;0.006324644593964484;CTM;2;-209.1939815728693
16;0.006324644593964484;CTM;4;-209.19339417439744
16;0.006324644593964484;CTM;8;-209.19347816938986
32;0.00037594542295840927;CTM;2;-209.16400703882533
32;0.00037594542295840927;CTM;4;-209.16371819617243
32;0.00037594542295840927;CTM;8;-209.1636024796564
