D;Delta;env;chi;eng
2;0.1746549020935595;BP;1;-194.6854424841013
4;0.07149552486856402;BP;1;-190.111972478757
16;5.5914999854584144e-15;BP;1;-187.89758740094442
8;0.009948873895543903;BP;1;-187.98723187224755
32;5.5914999854584144e-15;BP;1;-187.89758740094442
2;0.1746549020935595;CTM;2;-194.68542951007956
2;0.1746549020935595;CTM;4;-194.68557337698678
2;0.1746549020935595;CTM;8;-194.68557337698678
4;0.07149552486856402;CTM;2;-190.11177325576463
4;0.07149552486856402;CTM;4;-190.11170408201187
4;0.07149552486856402;CTM;8;-190.11175220099295
8;0.009948873895543903;CTM;2;-187.9873475425412
8;0.009948873895543903;CTM;4;-187.98723175172276
8;0.009948873895543903;CTM;8;-187.9872510877928
16;5.5914999854584144e-15;CTM;2;-187.89798342727826
16;5.5914999854584144e-15;CTM;4;-187.89768348539528
16;5.5914999854584144e-15;CTM;8;-187.89768348539522
32;5.5914999854584144e-15;CTM;2;-187.89798342727826
32;5.5914999854584144e-15;CTM;4;-187.89768348539528
32;5.5914999854584144e-15;CTM;8;-187.89768348539522
32;5.555181900258436e-15;BP;1;-187.8975874009445
64;5.5914999854584144e-15;BP;1;-187.89758740094442
