D;Delta;env;chi;eng
2;0.20352328636293582;BP;1;-208.95942693702548
8;0.026593926206798606;BP;1;-202.1323431932389
4;0.10068439427355652;BP;1;-204.83696114428972
16;0.002124641876499228;BP;1;-201.71859355121865
32;9.088197961899784e-15;BP;1;-201.71321938847018
2;0.20352328636293582;CTM;2;-208.95933914284996
2;0.20352328636293582;CTM;4;-208.95937193449956
2;0.20352328636293582;CTM;8;-208.95937193449956
4;0.10068439427355652;CTM;2;-204.83638305246282
4;0.10068439427355652;CTM;4;-204.8365183700476
4;0.10068439427355652;CTM;8;-204.83655129893253
8;0.026593926206798606;CTM;2;-202.1317829339702
8;0.026593926206798606;CTM;4;-202.13183437227394
8;0.026593926206798606;CTM;8;-202.13196281442794
16;0.002124641876499228;CTM;2;-201.71842164420815
16;0.002124641876499228;CTM;4;-201.71823836641815
16;0.002124641876499228;CTM;8;-201.7183611744369
32;9.088197961899784e-15;CTM;2;-201.71309167605224
32;9.088197961899784e-15;CTM;4;-201.71291203896348
32;9.088197961899784e-15;CTM;8;-201.71299978334972
64;9.088197961899784e-15;BP;1;-201.71321938847018
