D;Delta;env;chi;eng
4;0.12040741338671096;BP;1;-212.70155250947872
2;0.23528921562631183;BP;1;-216.76110547000133
8;0.04463935085993613;BP;1;-210.11578336468415
16;0.007265609268669307;BP;1;-209.29579322909188
32;0.00045938039404927786;BP;1;-209.25497476775993
4;0.12040741338671096;CTM;2;-212.70117545613158
4;0.12040741338671096;CTM;4;-212.7019425558043
4;0.12040741338671096;CTM;8;-212.7021513861144
2;0.23528921562631183;CTM;2;-216.7611906292115
2;0.23528921562631183;CTM;4;-216.76118258170112
2;0.23528921562631183;CTM;8;-216.76118258170112
8;0.04463935085993613;CTM;2;-210.115798857765
8;0.04463935085993613;CTM;4;-210.1162212881294
8;0.04463935085993613;CTM;8;-210.1162398210622
16;0.007265609268669307;CTM;2;-209.29566376101
16;0.007265609268669307;CTM;4;-209.29507790153505
16;0.007265609268669307;CTM;8;-209.295089606799
32;0.00045938039404927786;CTM;2;-209.2546386169682
32;0.00045938039404927786;CTM;4;-209.25436647428964
32;0.00045938039404927786;CTM;8;-209.25419620968344
64;1.2178165486749509e-14;BP;1;-209.2546438911092
