D;Delta;env;chi;eng
2;0.28648331081731204;BP;1;-174.46679422584052
4;0.08248905068016636;BP;1;-172.11420834425255
8;0.02864383756179545;BP;1;-171.64194718742962
16;0.008889581064539548;BP;1;-171.54996399733716
32;0.0022202354992932297;BP;1;-171.53783640506634
