D;Delta;env;chi;eng
4;0.08163669417607997;BP;1;-166.11770118359777
2;0.17252741965741417;BP;1;-167.3418368481948
8;0.032126975838441985;BP;1;-165.44720970559956
16;0.00627812456381659;BP;1;-165.19460231663493
32;0.0005760462439150086;BP;1;-165.17778908081831
2;0.17252741965741417;CTM;2;-167.34162552502292
2;0.17252741965741417;CTM;4;-167.34164410420684
2;0.17252741965741417;CTM;8;-167.34164410420684
4;0.08163669417607997;CTM;2;-166.11800521935692
4;0.08163669417607997;CTM;4;-166.11743622542505
4;0.08163669417607997;CTM;8;-166.11745781230286
8;0.032126975838441985;CTM;2;-165.4470484360324
8;0.032126975838441985;CTM;4;-165.4469808954605
8;0.032126975838441985;CTM;8;-165.44695018232042
16;0.00627812456381659;CTM;2;-165.19485121629236
16;0.00627812456381659;CTM;4;-165.19437980038876
16;0.00627812456381659;CTM;8;-165.19434131580618
32;0.0005760462439150086;CTM;2;-165.1780510907758
32;0.0005760462439150086;CTM;4;-165.17766218918902
