D;Delta;env;chi;eng
2;0.1372441815077346;BP;1;-138.73896079623836
4;0.0372737126410264;BP;1;-135.58638912778417
8;1.7071960166744229e-15;BP;1;-134.73336680027992
32;1.7071960166744229e-15;BP;1;-134.73336680027992
16;1.7071960166744229e-15;BP;1;-134.73336680027992
2;0.1372441815077346;CTM;2;-138.73995300011111
2;0.1372441815077346;CTM;4;-138.7403904567317
2;0.1372441815077346;CTM;8;-138.7403904567317
8;1.7071960166744229e-15;CTM;2;-134.7276968489041
8;1.7071960166744229e-15;CTM;4;-134.7276968526989
8;1.7071960166744229e-15;CTM;8;-134.7276968526989
32;1.7071960166744229e-15;CTM;2;-134.7276968489041
32;1.7071960166744229e-15;CTM;4;-134.7276968526989
32;1.7071960166744229e-15;CTM;8;-134.7276968526989
4;0.0372737126410264;CTM;2;-135.58681677972808
4;0.0372737126410264;CTM;4;-135.5869733731985
4;0.0372737126410264;CTM;8;-135.58697102478715
16;1.7071960166744229e-15;CTM;2;-134.7276968489041
16;1.7071960166744229e-15;CTM;4;-134.7276968526989
16;1.7071960166744229e-15;CTM;8;-134.7276968526989
64;1.7071960166744229e-15;BP;1;-134.73336680027992
32;1.6997405966629685e-15;BP;1;-134.73336680027998
