D;Delta;env;chi;eng
2;0.21897423705083302;BP;1;-170.70263362204918
4;0.11841915054801472;BP;1;-168.81421031643384
8;0.051241123000010796;BP;1;-167.43470887674783
16;0.011687671856044586;BP;1;-166.81857669290386
32;0.0013149693566200601;BP;1;-166.7581227830826
2;0.21897423705083302;CTM;2;-170.70198801753705
2;0.21897423705083302;CTM;4;-170.701750835612
2;0.21897423705083302;CTM;8;-170.701750835612
8;0.051241123000010796;CTM;2;-167.431321027707
8;0.051241123000010796;CTM;4;-167.43164252003677
8;0.051241123000010796;CTM;8;-167.4318305393207
16;0.011687671856044586;CTM;2;-166.816185471575
16;0.011687671856044586;CTM;4;-166.81583155953655
16;0.011687671856044586;CTM;8;-166.81563000968083
4;0.11841915054801472;CTM;2;-168.8121076422466
4;0.11841915054801472;CTM;4;-168.81278080308397
4;0.11841915054801472;CTM;8;-168.81290243649917
32;0.0013149693566200601;CTM;2;-166.75579632591888
32;0.0013149693566200601;CTM;4;-166.75529313285088
32;0.0013149693566200601;CTM;8;-166.75458388378735
64;6.124859866710263e-05;BP;1;-166.7566698913456
32;0.0013149693566199868;BP;1;-166.7581227830827
