D;Delta;env;chi;eng
2;0.20898333053359153;BP;1;-166.26687225922416
4;0.11268533099066963;BP;1;-164.00026025175848
8;0.04126860380707829;BP;1;-162.2535729217278
16;0.006044581702475697;BP;1;-161.71596246418883
32;0.00035762979374785974;BP;1;-161.69386307130551
2;0.20898333053359153;CTM;2;-166.26436704564745
2;0.20898333053359153;CTM;4;-166.2644645303717
2;0.20898333053359153;CTM;8;-166.2644645303717
4;0.11268533099066963;CTM;2;-163.9966134738799
4;0.11268533099066963;CTM;4;-163.99660098195687
4;0.11268533099066963;CTM;8;-163.99667022619164
8;0.04126860380707829;CTM;2;-162.25253510115186
8;0.04126860380707829;CTM;4;-162.2526852303245
8;0.04126860380707829;CTM;8;-162.25272599915974
16;0.006044581702475697;CTM;2;-161.71579544105796
16;0.006044581702475697;CTM;4;-161.71635979529512
16;0.006044581702475697;CTM;8;-161.71556431838906
32;0.00035762979374785974;CTM;2;-161.69365505212554
32;0.00035762979374785974;CTM;4;-161.6935369730283
32;0.00035762979374785974;CTM;8;-161.69342616951099
64;1.281261531633403e-14;BP;1;-161.69370255019143
32;0.0003576297937477845;BP;1;-161.69386307130597
