D;Delta;env;chi;eng
2;0.28129937095140667;BP;1;219.98105856737283
4;0.0835016417507998;BP;1;218.6017396508454
8;0.038337400884999734;BP;1;218.28002777676343
16;0.017413674834855897;BP;1;218.18657511654968
32;0.007231794355759636;BP;1;218.15918652406486
