D;Delta;env;chi;eng
2;0.215713416735895;BP;1;-156.02213673891148
4;0.08631097241479922;BP;1;-153.38850235935425
8;0.022928848027784072;BP;1;-152.0696748464741
2;0.215713416735895;MPS;2;-156.02662205083683
2;0.215713416735895;MPS;4;-156.02472002211795
2;0.215713416735895;MPS;8;-156.02472154710654
4;0.08631097241479922;MPS;2;-153.39189493681653
2;0.215713416735895;CTM;2;-156.0201997200168
4;0.08631097241479922;MPS;4;-153.3911881739051
4;0.08631097241479922;MPS;8;-153.38852768199513
2;0.215713416735895;CTM;8;-156.02029210070575
2;0.215713416735895;CTM;4;-156.02029210070575
4;0.08631097241479922;CTM;2;-153.38848662302757
8;0.022928848027784072;MPS;2;-152.0769229449405
4;0.08631097241479922;CTM;4;-153.3884249020862
4;0.08631097241479922;CTM;8;-153.3883249223431
8;0.022928848027784072;MPS;4;-152.07578794720814
8;0.022928848027784072;CTM;2;-152.06984821834888
16;0.001671952764448782;BP;1;-151.84253897678485
8;0.022928848027784072;CTM;4;-152.0702984073422
8;0.022928848027784072;MPS;8;-152.0744244948137
8;0.022928848027784072;CTM;8;-152.07044837063486
16;0.001671952764448782;MPS;2;-151.84819918020543
16;0.001671952764448782;CTM;2;-151.84303403984356
32;6.414217621575878e-15;BP;1;-151.8401349856476
16;0.001671952764448782;MPS;4;-151.84732464096555
16;0.001671952764448782;CTM;4;-151.84293866452958
16;0.001671952764448782;MPS;8;-151.8469871785307
32;6.414217621575878e-15;MPS;2;-151.8458076849437
16;0.001671952764448782;CTM;8;-151.84308936703246
32;6.414217621575878e-15;CTM;2;-151.84055293723702
32;6.414217621575878e-15;MPS;4;-151.84494135966332
32;6.414217621575878e-15;CTM;4;-151.8404165791795
32;6.414217621575878e-15;MPS;8;-151.8447257334621
32;6.414217621575878e-15;CTM;8;-151.8405550746802
64;6.370989062245432e-15;BP;1;-151.84013498564724
64;6.370989062245432e-15;BP;1;-151.84013498564724
