D;Delta;env;chi;eng
2;0.22759966113610106;BP;1;-169.01467569879483
4;0.1214032602929715;BP;1;-167.02684702685497
8;0.052521416990451944;BP;1;-165.61143070909296
16;0.01225936880470111;BP;1;-164.9985051750742
32;0.0013980435974913605;BP;1;-164.93797369560076
4;0.1214032602929715;CTM;2;-167.02680263749534
4;0.1214032602929715;CTM;4;-167.02614939811033
4;0.1214032602929715;CTM;8;-167.02605996679586
8;0.052521416990451944;CTM;2;-165.61143283248992
8;0.052521416990451944;CTM;4;-165.6112415889095
8;0.052521416990451944;CTM;8;-165.61129102963338
2;0.22759966113610106;CTM;2;-169.01448640785233
2;0.22759966113610106;CTM;4;-169.0145135938907
2;0.22759966113610106;CTM;8;-169.0145135938907
16;0.01225936880470111;CTM;2;-164.99885281363078
16;0.01225936880470111;CTM;4;-164.99786332601883
16;0.01225936880470111;CTM;8;-164.99792415996473
32;0.0013980435974913605;CTM;2;-164.9383979318148
32;0.0013980435974913605;CTM;4;-164.9375018465724
32;0.0013980435974913605;CTM;8;-164.93731378075805
64;6.438897756457618e-05;BP;1;-164.9365058252699
32;0.0013980435974913956;BP;1;-164.93797369560102
64;6.438897756457618e-05;BP;1;-164.9365058252699
