D;Delta;env;chi;eng
2;0.28689107421802507;BP;1;-190.88411018207088
4;0.12337008006091915;BP;1;-190.57794750209936
8;0.08695687661314741;BP;1;-190.41489266040617
16;0.06567236701114636;BP;1;-190.30151244772364
32;0.046692508445340994;BP;1;-190.18575547190153
2;0.28689107421802507;CTM;2;-190.8849820233014
2;0.28689107421802507;MPS;2;-190.8850852530323
2;0.28689107421802507;CTM;4;-190.88498243591656
2;0.28689107421802507;MPS;4;-190.88509159976522
2;0.28689107421802507;CTM;8;-190.88498243591656
2;0.28689107421802507;MPS;8;-190.88509158260834
4;0.12337008006091915;CTM;2;-190.57326127136204
4;0.12337008006091915;MPS;2;-190.56959498160353
4;0.12337008006091915;CTM;4;-190.57339349953804
4;0.12337008006091915;MPS;4;-190.571850903667
4;0.12337008006091915;CTM;8;-190.57367718919414
4;0.12337008006091915;MPS;8;-190.57466959013829
8;0.08695687661314741;CTM;2;-190.41959920262113
8;0.08695687661314741;MPS;2;-190.4142348430515
8;0.08695687661314741;CTM;4;-190.40989179146968
8;0.08695687661314741;MPS;4;-190.40462711212476
8;0.08695687661314741;CTM;8;-190.40866499777508
8;0.08695687661314741;MPS;8;-190.40567350876046
16;0.06567236701114636;CTM;2;-190.3069310500108
16;0.06567236701114636;MPS;2;-190.2882984352501
16;0.06567236701114636;CTM;4;-190.29909728704433
16;0.06567236701114636;MPS;4;-190.29263245667232
16;0.06567236701114636;MPS;8;-190.2784414194947
16;0.06567236701114636;CTM;8;-190.29716700293827
32;0.046692508445340994;MPS;2;-190.18069328087557
32;0.046692508445340994;CTM;2;-190.19442585207815
32;0.046692508445340994;MPS;4;-190.18864597298617
32;0.046692508445340994;CTM;4;-190.19332332251176
32;0.046692508445340994;MPS;8;-190.16983430977308
64;0.02906752666284298;BP;1;-190.07970677786412
32;0.046692508445340994;CTM;8;-190.1886104044105
