D;Delta;env;chi;eng
2;0.19454648752562573;BP;1;-160.59007940249617
4;0.08943987462312558;BP;1;-158.25226412794498
8;0.023286636896139974;BP;1;-156.6052545224098
16;0.0018263662670402285;BP;1;-156.35242303996128
32;8.517155356922512e-15;BP;1;-156.349272747386
2;0.19454648752562573;CTM;2;-160.58693731016868
2;0.19454648752562573;CTM;4;-160.58689017799108
2;0.19454648752562573;CTM;8;-160.58689017799108
4;0.08943987462312558;CTM;2;-158.2478190865364
4;0.08943987462312558;CTM;4;-158.2473258301278
4;0.08943987462312558;CTM;8;-158.24743680251422
8;0.023286636896139974;CTM;2;-156.60370267258625
8;0.023286636896139974;CTM;4;-156.60425396494412
8;0.023286636896139974;CTM;8;-156.6045603955907
16;0.0018263662670402285;CTM;2;-156.35281394829764
16;0.0018263662670402285;CTM;4;-156.35192709198716
16;0.0018263662670402285;CTM;8;-156.35181929345816
32;8.517155356922512e-15;CTM;2;-156.34970086189583
32;8.517155356922512e-15;CTM;4;-156.34947175392006
32;8.517155356922512e-15;CTM;8;-156.34900037553558
