D;Delta;env;chi;eng
2;0.17281966876769675;BP;1;-193.0743587621787
4;0.06973824653158085;BP;1;-189.49271792577574
8;0.009218795872593126;BP;1;-187.5334124106728
16;4.5910662899251085e-15;BP;1;-187.45586538201243
32;4.5910662899251085e-15;BP;1;-187.45586538201243
8;0.009218795872593126;CTM;2;-187.5334323540313
8;0.009218795872593126;CTM;4;-187.53335446568113
8;0.009218795872593126;CTM;8;-187.5333945446383
16;4.5910662899251085e-15;CTM;2;-187.45590983229044
16;4.5910662899251085e-15;CTM;4;-187.45592415783815
16;4.5910662899251085e-15;CTM;8;-187.4559241578382
4;0.06973824653158085;CTM;2;-189.49244750473994
4;0.06973824653158085;CTM;4;-189.49235859714074
4;0.06973824653158085;CTM;8;-189.49236490074347
32;4.5910662899251085e-15;CTM;2;-187.45590983229044
32;4.5910662899251085e-15;CTM;4;-187.45592415783815
32;4.5910662899251085e-15;CTM;8;-187.4559241578382
2;0.17281966876769675;CTM;2;-193.07418403116685
2;0.17281966876769675;CTM;4;-193.07466885732114
2;0.17281966876769675;CTM;8;-193.07466885732114
64;4.5910662899251085e-15;BP;1;-187.45586538201243
