D;Delta;env;chi;eng
2;0.1589176465934247;BP;1;-161.6996646776741
4;0.07795464194218255;BP;1;-160.4229860776254
8;0.02575805333915715;BP;1;-159.56747480133996
16;0.003221177418884007;BP;1;-159.3613626214611
32;0.0001567935461322911;BP;1;-159.35569275413994
2;0.1589176465934247;CTM;2;-161.6993637610786
2;0.1589176465934247;CTM;4;-161.69942396364883
2;0.1589176465934247;CTM;8;-161.69942396364883
4;0.07795464194218255;CTM;2;-160.4229514439503
4;0.07795464194218255;CTM;4;-160.42279250798686
4;0.07795464194218255;CTM;8;-160.42274110863724
8;0.02575805333915715;CTM;2;-159.56760403645887
8;0.02575805333915715;CTM;4;-159.5676519343407
8;0.02575805333915715;CTM;8;-159.56759154716963
16;0.003221177418884007;CTM;2;-159.36154388328214
16;0.003221177418884007;CTM;4;-159.3615046159201
16;0.003221177418884007;CTM;8;-159.36140096002552
32;0.0001567935461322911;CTM;2;-159.3559660131038
32;0.0001567935461322911;CTM;4;-159.35582728611715
32;0.0001567935461322911;CTM;8;-159.3558153777572
