D;Delta;env;chi;eng
2;2.8086449609752514e-16;BP;1;-82.49455140476678
4;2.8086449609752514e-16;BP;1;-82.49455140476678
8;2.8086449609752514e-16;BP;1;-82.49455140476678
16;2.8086449609752514e-16;BP;1;-82.49455140476678
32;2.8086449609752514e-16;BP;1;-82.49455140476678
2;2.8086449609752514e-16;CTM;2;-82.49455140476677
2;2.8086449609752514e-16;CTM;4;-82.49455140476677
2;2.8086449609752514e-16;CTM;8;-82.49455140476677
8;2.8086449609752514e-16;CTM;2;-82.49455140476677
8;2.8086449609752514e-16;CTM;4;-82.49455140476677
8;2.8086449609752514e-16;CTM;8;-82.49455140476677
4;2.8086449609752514e-16;CTM;2;-82.49455140476677
4;2.8086449609752514e-16;CTM;4;-82.49455140476677
4;2.8086449609752514e-16;CTM;8;-82.49455140476677
16;2.8086449609752514e-16;CTM;2;-82.49455140476677
16;2.8086449609752514e-16;CTM;4;-82.49455140476677
16;2.8086449609752514e-16;CTM;8;-82.49455140476677
32;2.8086449609752514e-16;CTM;2;-82.49455140476677
32;2.8086449609752514e-16;CTM;4;-82.49455140476677
32;2.8086449609752514e-16;CTM;8;-82.49455140476677
64;2.8086449609752514e-16;BP;1;-82.49455140476678
