D;Delta;env;chi;eng
2;0.3730521514649546;BP;1;-160.87297029906298
4;0.1788159641235509;BP;1;-156.70457299099598
2;0.3730521514649546;MPS;2;-160.86455998314992
2;0.3730521514649546;CTM;2;-160.86974574447066
2;0.3730521514649546;MPS;4;-160.86464111374718
2;0.3730521514649546;CTM;4;-160.8696992773932
2;0.3730521514649546;MPS;8;-160.86463377375844
2;0.3730521514649546;CTM;8;-160.8696992773932
4;0.1788159641235509;MPS;2;-156.69548986238505
4;0.1788159641235509;MPS;4;-156.69246306338036
4;0.1788159641235509;MPS;8;-156.6944517009699
4;0.1788159641235509;CTM;2;-156.6999693237452
4;0.1788159641235509;CTM;4;-156.69970236207843
4;0.1788159641235509;CTM;8;-156.69906501085222
8;0.07820268658702162;BP;1;-154.03942310120718
8;0.07820268658702162;MPS;2;-154.05945199218863
8;0.07820268658702162;MPS;4;-154.04746719279373
8;0.07820268658702162;CTM;2;-154.04489439633662
8;0.07820268658702162;CTM;4;-154.04560734824378
8;0.07820268658702162;MPS;8;-154.04405375456764
8;0.07820268658702162;CTM;8;-154.04516083593782
16;0.02167453933025099;BP;1;-152.85937684998657
16;0.02167453933025099;MPS;2;-152.8779392018002
16;0.02167453933025099;CTM;2;-152.8663848448518
16;0.02167453933025099;MPS;4;-152.8658497204375
16;0.02167453933025099;CTM;4;-152.86859797336353
32;0.0029900613482790163;BP;1;-152.67695750092145
16;0.02167453933025099;MPS;8;-152.86223202486678
32;0.0029900613482790163;MPS;2;-152.6915253881882
16;0.02167453933025099;CTM;8;-152.86512071076726
32;0.0029900613482790163;CTM;2;-152.68304233171304
32;0.0029900613482790163;MPS;4;-152.68192062602654
32;0.0029900613482790163;CTM;4;-152.6820043550144
32;0.0029900613482790163;MPS;8;-152.6801317842419
32;0.0029900613482790163;CTM;8;-152.68229723049538
64;0.00016845935989798688;BP;1;-152.67034788391854
