D;Delta;env;chi;eng
2;0.16629325848828175;BP;1;-138.1005902408358
4;0.047664648617033165;BP;1;-132.56754785098852
8;1.483424222025587e-15;BP;1;-131.21611234417242
32;1.483424222025587e-15;BP;1;-131.21611234417242
16;1.483424222025587e-15;BP;1;-131.21611234417242
2;0.16629325848828175;CTM;2;-138.0993297756057
2;0.16629325848828175;CTM;4;-138.09925984791118
2;0.16629325848828175;CTM;8;-138.09925984791118
4;0.047664648617033165;CTM;2;-132.5682214374625
4;0.047664648617033165;CTM;4;-132.5683529597253
4;0.047664648617033165;CTM;8;-132.56836879284816
8;1.483424222025587e-15;CTM;2;-131.20725861170888
8;1.483424222025587e-15;CTM;4;-131.20725861292382
8;1.483424222025587e-15;CTM;8;-131.20725861292382
32;1.483424222025587e-15;CTM;2;-131.20725861170888
32;1.483424222025587e-15;CTM;4;-131.20725861292382
32;1.483424222025587e-15;CTM;8;-131.20725861292382
16;1.483424222025587e-15;CTM;2;-131.20725861170888
16;1.483424222025587e-15;CTM;4;-131.20725861292382
16;1.483424222025587e-15;CTM;8;-131.20725861292382
32;1.5551165779577907e-15;BP;1;-131.21611234417236
