D;Delta;env;chi;eng
2;0.10781799186610656;BP;1;-119.63121844863511
4;8.727421205422817e-16;BP;1;-115.32058670206347
8;8.727421205422817e-16;BP;1;-115.32058670206347
16;8.727421205422817e-16;BP;1;-115.32058670206347
32;8.727421205422817e-16;BP;1;-115.32058670206347
2;0.10781799186610656;CTM;2;-119.63123376565893
2;0.10781799186610656;CTM;4;-119.63117816491813
2;0.10781799186610656;CTM;8;-119.63117816491813
4;8.727421205422817e-16;CTM;2;-115.25747882934915
4;8.727421205422817e-16;CTM;4;-115.25747882934915
4;8.727421205422817e-16;CTM;8;-115.25747882934915
8;8.727421205422817e-16;CTM;2;-115.25747882934915
8;8.727421205422817e-16;CTM;4;-115.25747882934915
8;8.727421205422817e-16;CTM;8;-115.25747882934915
16;8.727421205422817e-16;CTM;2;-115.25747882934915
16;8.727421205422817e-16;CTM;4;-115.25747882934915
16;8.727421205422817e-16;CTM;8;-115.25747882934915
32;8.727421205422817e-16;CTM;2;-115.25747882934915
32;8.727421205422817e-16;CTM;4;-115.25747882934915
32;8.727421205422817e-16;CTM;8;-115.25747882934915
