D;Delta;env;chi;eng
2;0.24004906009815072;BP;1;-243.31471464053135
4;0.1000493643397798;BP;1;-243.01949130299883
8;0.07453994101602691;BP;1;-242.91629475319232
16;0.05783516674071185;BP;1;-242.82347159286957
32;0.042016608860701445;BP;1;-242.72428856947468
2;0.24004906009815072;CTM;2;-243.3147140059827
2;0.24004906009815072;MPS;2;-243.31471192707875
2;0.24004906009815072;CTM;4;-243.31471400498262
2;0.24004906009815072;MPS;4;-243.314711178403
2;0.24004906009815072;CTM;8;-243.31471400498262
2;0.24004906009815072;MPS;8;-243.314711178403
4;0.1000493643397798;CTM;2;-243.01916892721212
4;0.1000493643397798;MPS;2;-243.01996900591624
4;0.1000493643397798;CTM;4;-243.01928946452577
4;0.1000493643397798;MPS;4;-243.02003980935132
4;0.1000493643397798;CTM;8;-243.01928710761058
4;0.1000493643397798;MPS;8;-243.02001595906387
8;0.07453994101602691;CTM;2;-242.9161678112787
8;0.07453994101602691;MPS;2;-242.91520745242101
8;0.07453994101602691;CTM;4;-242.91566789205143
8;0.07453994101602691;MPS;4;-242.91494862476722
8;0.07453994101602691;CTM;8;-242.9151828149413
8;0.07453994101602691;MPS;8;-242.914246315509
16;0.05783516674071185;CTM;2;-242.8237649591901
16;0.05783516674071185;MPS;2;-242.8253808484387
16;0.05783516674071185;MPS;4;-242.82522084948957
16;0.05783516674071185;CTM;4;-242.82547558641681
16;0.05783516674071185;MPS;8;-242.82504845182177
16;0.05783516674071185;CTM;8;-242.82351593378857
32;0.042016608860701445;MPS;2;-242.71974220851817
32;0.042016608860701445;CTM;2;-242.7257126420709
32;0.042016608860701445;MPS;4;-242.7319832864556
32;0.042016608860701445;CTM;4;-242.72637237019757
32;0.042016608860701445;MPS;8;-242.72639732052394
64;0.026891328973903807;BP;1;-242.63614901623077
