D;Delta;env;chi;eng
2;0.15508837120890567;BP;1;-160.244957805081
4;0.07443284572901333;BP;1;-158.60994535917007
8;0.01802582004218506;BP;1;-157.41109754114768
16;0.0012440071783121618;BP;1;-157.25615248663289
32;8.938358903645216e-15;BP;1;-157.2546769368376
2;0.15508837120890567;CTM;2;-160.2426129141166
2;0.15508837120890567;CTM;4;-160.24263204103872
2;0.15508837120890567;CTM;8;-160.24263204103872
4;0.07443284572901333;CTM;2;-158.6063022211741
4;0.07443284572901333;CTM;8;-158.6062360096944
4;0.07443284572901333;CTM;4;-158.60625162749585
8;0.01802582004218506;CTM;2;-157.41055782885277
8;0.01802582004218506;CTM;4;-157.41030710954888
8;0.01802582004218506;CTM;8;-157.41019161448318
16;0.0012440071783121618;CTM;2;-157.255909352813
16;0.0012440071783121618;CTM;4;-157.25560005460468
16;0.0012440071783121618;CTM;8;-157.25541118094148
32;8.938358903645216e-15;CTM;2;-157.25454942551147
