D;Delta;env;chi;eng
2;0.24180744046761657;BP;1;-178.75287543371394
4;0.10985292108351874;BP;1;-177.0926080517166
8;0.05901129715393251;BP;1;-176.52567245820194
16;0.025360981174174037;BP;1;-176.18207278885
32;0.007399319798278762;BP;1;-176.0732121357881
64;0.001439307560551328;BP;1;-176.05847347954682
4;0.10985292108351874;CTM;2;-177.09396167205406
4;0.10985292108351874;CTM;4;-177.09750941087106
4;0.10985292108351874;CTM;8;-177.09745160314515
16;0.025360981174174037;CTM;2;-176.18190910924915
16;0.025360981174174037;CTM;2;-176.18190910924915
16;0.025360981174174037;CTM;4;-176.18074183918273
16;0.025360981174174037;CTM;4;-176.18074183918273
16;0.025360981174174037;CTM;8;-176.1805970000756
16;0.025360981174174037;CTM;8;-176.1805970000756
8;0.05901129715393251;CTM;2;-176.52572837114465
8;0.05901129715393251;CTM;2;-176.52572837114465
8;0.05901129715393251;CTM;4;-176.52631697972697
8;0.05901129715393251;CTM;4;-176.52631697972697
8;0.05901129715393251;CTM;8;-176.52662490051222
8;0.05901129715393251;CTM;8;-176.52662490051222
32;0.007399319798278762;CTM;2;-176.07290633533557
32;0.007399319798278762;CTM;2;-176.07290633533557
32;0.007399319798278762;CTM;4;-176.07149310569437
32;0.007399319798278762;CTM;4;-176.07149310569437
32;0.007399319798278762;CTM;8;-176.07139967147072
32;0.007399319798278762;CTM;8;-176.07139967147072
