D;Delta;env;chi;eng
2;2.905692472120101e-16;BP;1;-82.55001664237534
16;2.905692472120101e-16;BP;1;-82.55001664237534
4;2.905692472120101e-16;BP;1;-82.55001664237534
32;2.905692472120101e-16;BP;1;-82.55001664237534
8;2.905692472120101e-16;BP;1;-82.55001664237534
2;2.905692472120101e-16;CTM;2;-82.55001664237534
2;2.905692472120101e-16;CTM;4;-82.55001664237534
2;2.905692472120101e-16;CTM;8;-82.55001664237534
4;2.905692472120101e-16;CTM;2;-82.55001664237534
4;2.905692472120101e-16;CTM;4;-82.55001664237534
4;2.905692472120101e-16;CTM;8;-82.55001664237534
8;2.905692472120101e-16;CTM;2;-82.55001664237534
8;2.905692472120101e-16;CTM;4;-82.55001664237534
8;2.905692472120101e-16;CTM;8;-82.55001664237534
16;2.905692472120101e-16;CTM;2;-82.55001664237534
16;2.905692472120101e-16;CTM;4;-82.55001664237534
16;2.905692472120101e-16;CTM;8;-82.55001664237534
32;2.905692472120101e-16;CTM;2;-82.55001664237534
32;2.905692472120101e-16;CTM;4;-82.55001664237534
32;2.905692472120101e-16;CTM;8;-82.55001664237534
