D;Delta;env;chi;eng
2;0.27498602876436895;BP;1;-241.610874575079
4;0.1304160454894157;BP;1;-241.05608817180752
8;0.0942733178981825;BP;1;-240.80170592968557
16;0.07005026094780273;BP;1;-240.58544380198578
32;0.047191779163591574;BP;1;-240.38121864261902
2;0.27498602876436895;CTM;2;-241.61087138228535
2;0.27498602876436895;MPS;2;-241.61087509308666
2;0.27498602876436895;CTM;4;-241.6108715445393
2;0.27498602876436895;MPS;4;-241.6108801844573
2;0.27498602876436895;CTM;8;-241.6108715445393
2;0.27498602876436895;MPS;8;-241.61088018445724
4;0.1304160454894157;CTM;2;-241.05582126275337
4;0.1304160454894157;MPS;2;-241.05590659460154
4;0.1304160454894157;CTM;4;-241.0556524736101
4;0.1304160454894157;MPS;4;-241.0504901906852
4;0.1304160454894157;CTM;8;-241.05564229026626
4;0.1304160454894157;MPS;8;-241.05051138201338
8;0.0942733178981825;CTM;2;-240.80153430829324
8;0.0942733178981825;MPS;2;-240.8021780761396
8;0.0942733178981825;CTM;4;-240.80140631452807
8;0.0942733178981825;MPS;4;-240.8045314049617
8;0.0942733178981825;CTM;8;-240.8011097492205
8;0.0942733178981825;MPS;8;-240.80453802928923
16;0.07005026094780273;CTM;2;-240.5856163053653
16;0.07005026094780273;MPS;2;-240.5844668540999
16;0.07005026094780273;CTM;4;-240.5842481855714
16;0.07005026094780273;MPS;4;-240.58524329193327
16;0.07005026094780273;MPS;8;-240.58451360587975
16;0.07005026094780273;CTM;8;-240.58348212425526
32;0.047191779163591574;MPS;2;-240.37959912362996
32;0.047191779163591574;CTM;2;-240.38027596386175
32;0.047191779163591574;MPS;4;-240.3817784806547
32;0.047191779163591574;CTM;4;-240.3795171710434
32;0.047191779163591574;MPS;8;-240.38673795121068
32;0.047191779163591574;CTM;8;-240.38125639025588
64;0.027394715496471995;BP;1;-240.22287650021175
