D;Delta;env;chi;eng
2;0.15343202292940933;BP;1;-159.71231348860508
4;0.07320023896297681;BP;1;-157.89812738925878
8;0.017427206555897287;BP;1;-156.74235775349146
16;0.0012050562608067709;BP;1;-156.5936896529831
32;9.54466219103279e-15;BP;1;-156.59231055478023
2;0.15343202292940933;CTM;2;-159.70929284311018
2;0.15343202292940933;CTM;4;-159.7093282375813
2;0.15343202292940933;CTM;8;-159.7093282375813
4;0.07320023896297681;CTM;2;-157.89431727966576
4;0.07320023896297681;CTM;4;-157.89430634813695
4;0.07320023896297681;CTM;8;-157.89430586389906
8;0.017427206555897287;CTM;2;-156.74198765471797
8;0.017427206555897287;CTM;4;-156.7419097887387
8;0.017427206555897287;CTM;8;-156.74175893479102
16;0.0012050562608067709;CTM;2;-156.59360286066774
16;0.0012050562608067709;CTM;4;-156.59330234672098
32;9.54466219103279e-15;CTM;2;-156.59235356582914
16;0.0012050562608067709;CTM;8;-156.59328933262776
32;9.54466219103279e-15;CTM;4;-156.59219168867975
32;9.54466219103279e-15;CTM;8;-156.59222373402048
32;9.601893568699902e-15;BP;1;-156.5923105547806
64;9.54466219103279e-15;BP;1;-156.59231055478023
