D;Delta;env;chi;eng
2;3.2102337937558324e-16;BP;1;-81.29235533341429
4;3.2102337937558324e-16;BP;1;-81.29235533341429
32;3.2102337937558324e-16;BP;1;-81.29235533341429
8;3.2102337937558324e-16;BP;1;-81.29235533341429
16;3.2102337937558324e-16;BP;1;-81.29235533341429
2;3.2102337937558324e-16;CTM;2;-81.29235533341429
2;3.2102337937558324e-16;CTM;4;-81.29235533341429
2;3.2102337937558324e-16;CTM;8;-81.29235533341429
4;3.2102337937558324e-16;CTM;2;-81.29235533341429
4;3.2102337937558324e-16;CTM;4;-81.29235533341429
4;3.2102337937558324e-16;CTM;8;-81.29235533341429
8;3.2102337937558324e-16;CTM;2;-81.29235533341429
8;3.2102337937558324e-16;CTM;4;-81.29235533341429
8;3.2102337937558324e-16;CTM;8;-81.29235533341429
32;3.2102337937558324e-16;CTM;2;-81.29235533341429
32;3.2102337937558324e-16;CTM;4;-81.29235533341429
32;3.2102337937558324e-16;CTM;8;-81.29235533341429
16;3.2102337937558324e-16;CTM;2;-81.29235533341429
16;3.2102337937558324e-16;CTM;4;-81.29235533341429
16;3.2102337937558324e-16;CTM;8;-81.29235533341429
64;3.2102337937558324e-16;BP;1;-81.29235533341429
32;3.234171736003228e-16;BP;1;-81.29235533341428
64;3.2102337937558324e-16;BP;1;-81.29235533341429
