D;Delta;env;chi;eng
2;0.09158411642497905;BP;1;-148.19596312516512
8;9.044258264871451e-16;BP;1;-144.30121024673562
4;9.044258264871451e-16;BP;1;-144.30121024673562
16;9.044258264871451e-16;BP;1;-144.30121024673562
32;9.044258264871451e-16;BP;1;-144.30121024673562
2;0.09158411642497905;CTM;2;-148.19595695564615
2;0.09158411642497905;CTM;4;-148.1959588467398
2;0.09158411642497905;CTM;8;-148.1959588467398
8;9.044258264871451e-16;CTM;2;-144.17978977831467
8;9.044258264871451e-16;CTM;4;-144.17978977831467
8;9.044258264871451e-16;CTM;8;-144.17978977831467
4;9.044258264871451e-16;CTM;2;-144.17978977831467
4;9.044258264871451e-16;CTM;4;-144.17978977831467
4;9.044258264871451e-16;CTM;8;-144.17978977831467
32;9.044258264871451e-16;CTM;2;-144.17978977831467
32;9.044258264871451e-16;CTM;4;-144.17978977831467
32;9.044258264871451e-16;CTM;8;-144.17978977831467
16;9.044258264871451e-16;CTM;2;-144.17978977831467
16;9.044258264871451e-16;CTM;4;-144.17978977831467
16;9.044258264871451e-16;CTM;8;-144.17978977831467
64;9.044258264871451e-16;BP;1;-144.30121024673562
