D;Delta;env;chi;eng
2;0.23825416692484058;BP;1;-168.00848324579704
8;0.0538299820818231;BP;1;-164.15824383368755
4;0.12384780936550226;BP;1;-165.625701021032
16;0.012941699493647957;BP;1;-163.51490999846166
32;0.0015422320209982248;BP;1;-163.4465638515542
4;0.12384780936550226;CTM;2;-165.62583735582965
4;0.12384780936550226;CTM;4;-165.62554741770137
4;0.12384780936550226;CTM;8;-165.62555537615083
2;0.23825416692484058;CTM;2;-168.00822097928614
2;0.23825416692484058;CTM;4;-168.0082506122885
2;0.23825416692484058;CTM;8;-168.0082506122885
16;0.012941699493647957;CTM;2;-163.5153451447555
16;0.012941699493647957;CTM;4;-163.51411633721173
8;0.0538299820818231;CTM;2;-164.15836609668108
8;0.0538299820818231;CTM;4;-164.15769377114296
8;0.0538299820818231;CTM;8;-164.1577041482295
16;0.012941699493647957;CTM;8;-163.5141073308739
32;0.0015422320209982248;CTM;2;-163.44701765515916
32;0.0015422320209982248;CTM;4;-163.44581834797046
32;0.0015422320209982248;CTM;8;-163.4456346815747
64;7.43841912077378e-05;BP;1;-163.44475512198807
