D;Delta;env;chi;eng
2;0.4031492041097035;BP;1;-225.34131965108486
2;0.4031492041097035;CTM;2;-225.34170608154423
2;0.4031492041097035;MPS;2;-225.34202905883066
2;0.4031492041097035;CTM;4;-225.34174989441385
2;0.4031492041097035;MPS;4;-225.3421430468576
2;0.4031492041097035;CTM;8;-225.34174989441385
2;0.4031492041097035;MPS;8;-225.34214304731037
4;0.24600539223110124;BP;1;-221.74360654674905
4;0.24600539223110124;CTM;2;-221.74590353801722
4;0.24600539223110124;MPS;2;-221.74574005856908
4;0.24600539223110124;CTM;4;-221.74574760656472
4;0.24600539223110124;MPS;4;-221.7470838451135
4;0.24600539223110124;MPS;8;-221.74730444093046
4;0.24600539223110124;CTM;8;-221.745777406503
8;0.15275890953143972;BP;1;-218.90633695844625
8;0.15275890953143972;CTM;2;-218.90549637833115
8;0.15275890953143972;MPS;2;-218.90901031028542
8;0.15275890953143972;CTM;4;-218.90484115522034
8;0.15275890953143972;MPS;4;-218.90714474164693
8;0.15275890953143972;CTM;8;-218.9045849320723
8;0.15275890953143972;MPS;8;-218.9049530315848
16;0.08260539118770101;BP;1;-216.88893760180645
16;0.08260539118770101;CTM;2;-216.88917635724002
16;0.08260539118770101;MPS;2;-216.89780929745262
16;0.08260539118770101;MPS;4;-216.8964772924488
16;0.08260539118770101;CTM;4;-216.88934823227618
16;0.08260539118770101;MPS;8;-216.89380734096196
32;0.03407650317358904;BP;1;-215.77767040026376
16;0.08260539118770101;CTM;8;-216.89095338847804
32;0.03407650317358904;MPS;2;-215.78849169415759
32;0.03407650317358904;CTM;2;-215.7776864893521
32;0.03407650317358904;MPS;4;-215.79148563226968
32;0.03407650317358904;CTM;4;-215.7779414253489
32;0.03407650317358904;MPS;8;-215.78903359281998
32;0.03407650317358904;CTM;8;-215.77939894821012
64;0.010202383623827329;BP;1;-215.4453371952183
