D;Delta;env;chi;eng
2;0.40349885272277314;BP;1;-183.76235379242308
4;0.2354455516900001;BP;1;-182.08495118898037
8;0.16222644744361234;BP;1;-180.96051867482166
16;0.10504764125575555;BP;1;-179.9439959399792
32;0.05744628050443788;BP;1;-179.13964629014188
2;0.40349885272277314;CTM;2;-183.7601829896569
2;0.40349885272277314;MPS;2;-183.75763384174687
2;0.40349885272277314;CTM;4;-183.75970177412935
2;0.40349885272277314;MPS;4;-183.7589373387477
2;0.40349885272277314;CTM;8;-183.75970177412935
2;0.40349885272277314;MPS;8;-183.7589371737413
4;0.2354455516900001;CTM;2;-182.0916723559165
4;0.2354455516900001;MPS;2;-182.09987525353287
4;0.2354455516900001;CTM;4;-182.10185476902745
4;0.2354455516900001;MPS;4;-182.0973307924617
4;0.2354455516900001;CTM;8;-182.10057832530873
4;0.2354455516900001;MPS;8;-182.10103104987937
8;0.16222644744361234;CTM;2;-180.94459360385983
8;0.16222644744361234;MPS;2;-180.96772815963004
8;0.16222644744361234;MPS;4;-180.95572495678653
8;0.16222644744361234;CTM;4;-180.9462487713554
8;0.16222644744361234;MPS;8;-180.94979926113132
8;0.16222644744361234;CTM;8;-180.94832087531555
16;0.10504764125575555;CTM;2;-179.92176857099167
16;0.10504764125575555;MPS;2;-179.96041141652827
16;0.10504764125575555;CTM;4;-179.9432040054768
16;0.10504764125575555;MPS;4;-179.94383859959524
16;0.10504764125575555;MPS;8;-179.94397329455091
16;0.10504764125575555;CTM;8;-179.94228406479968
32;0.05744628050443788;MPS;2;-179.17096195130193
32;0.05744628050443788;CTM;2;-179.1189440621498
32;0.05744628050443788;MPS;4;-179.13733536654863
32;0.05744628050443788;CTM;4;-179.13924993334945
32;0.05744628050443788;MPS;8;-179.1446947628264
32;0.05744628050443788;CTM;8;-179.13922842928804
64;0.025213420510628064;BP;1;-178.7154491842751
64;0.025213420510628064;BP;1;-178.7154491842751
