D;Delta;env;chi;eng
2;0.14788803306939424;BP;1;-136.89692638864412
4;0.04286112703442407;BP;1;-133.22320574977857
8;1.641728483482066e-15;BP;1;-132.1866838940588
16;1.641728483482066e-15;BP;1;-132.1866838940588
32;1.641728483482066e-15;BP;1;-132.1866838940588
4;0.04286112703442407;CTM;2;-133.22329483328213
4;0.04286112703442407;CTM;4;-133.22326358629257
4;0.04286112703442407;CTM;8;-133.22338510764914
2;0.14788803306939424;CTM;2;-136.8969869085326
2;0.14788803306939424;CTM;4;-136.89717984675872
2;0.14788803306939424;CTM;8;-136.89717984675872
16;1.641728483482066e-15;CTM;2;-132.17464007825214
16;1.641728483482066e-15;CTM;4;-132.1746400671812
16;1.641728483482066e-15;CTM;8;-132.1746400671812
8;1.641728483482066e-15;CTM;2;-132.17464007825214
8;1.641728483482066e-15;CTM;4;-132.1746400671812
8;1.641728483482066e-15;CTM;8;-132.1746400671812
32;1.641728483482066e-15;CTM;2;-132.17464007825214
32;1.641728483482066e-15;CTM;4;-132.1746400671812
32;1.641728483482066e-15;CTM;8;-132.1746400671812
